BAG_huisnummer,BAG_huisletter,BAG_huisnummertoevoeging,BAG_postcode,BAG_openbareruimtenaam,BAG_woonplaatsnaam,Energielabel,Energielabels_Bouwjaar,full_address,longitude,latitude,building_polygon_wkt,busy_roads
19,,3,1052EN,Eerste Kostverlorenkade,Amsterdam,D,1923,"Eerste Kostverlorenkade 19 3, 1052EN, Amsterdam",4.87303990,52.37849837,"MULTIPOLYGON (((4.87314 52.3785086,4.8731188 52.3784775,4.8731337 52.3784736,4.8731433 52.3784761,4.8731623 52.3784712,4.8731488 52.3784513,4.8729802 52.3784915,4.8730193 52.3785373,4.8731409 52.3785098,4.87314 52.3785086)))",0
19,,2,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1920,"Eerste Kostverlorenkade 19 2, 1052EN, Amsterdam",4.87303990,52.37849837,"MULTIPOLYGON (((4.87314 52.3785086,4.8731188 52.3784775,4.8731337 52.3784736,4.8731433 52.3784761,4.8731623 52.3784712,4.8731488 52.3784513,4.8729802 52.3784915,4.8730193 52.3785373,4.8731409 52.3785098,4.87314 52.3785086)))",0
19,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,F,1920,"Eerste Kostverlorenkade 19 1, 1052EN, Amsterdam",4.87303990,52.37849837,"MULTIPOLYGON (((4.87314 52.3785086,4.8731188 52.3784775,4.8731337 52.3784736,4.8731433 52.3784761,4.8731623 52.3784712,4.8731488 52.3784513,4.8729802 52.3784915,4.8730193 52.3785373,4.8731409 52.3785098,4.87314 52.3785086)))",0
19,,H,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 19 H, 1052EN, Amsterdam",4.87303990,52.37849837,"MULTIPOLYGON (((4.87314 52.3785086,4.8731188 52.3784775,4.8731337 52.3784736,4.8731433 52.3784761,4.8731623 52.3784712,4.8731488 52.3784513,4.8729802 52.3784915,4.8730193 52.3785373,4.8731409 52.3785098,4.87314 52.3785086)))",0
18,,3,1052EN,Eerste Kostverlorenkade,Amsterdam,D,1923,"Eerste Kostverlorenkade 18 3, 1052EN, Amsterdam",4.87306885,52.37853445,"MULTIPOLYGON (((4.8730584 52.3785831,4.8732298 52.3785424,4.8732167 52.3785231,4.8731896 52.37853,4.8731859 52.3785363,4.873171 52.3785401,4.8731481 52.3785065,4.87314 52.3785086,4.8731409 52.3785098,4.8730193 52.3785373,4.8730584 52.3785831)))",0
18,,2,1052EN,Eerste Kostverlorenkade,Amsterdam,D,1923,"Eerste Kostverlorenkade 18 2, 1052EN, Amsterdam",4.87306885,52.37853445,"MULTIPOLYGON (((4.8730584 52.3785831,4.8732298 52.3785424,4.8732167 52.3785231,4.8731896 52.37853,4.8731859 52.3785363,4.873171 52.3785401,4.8731481 52.3785065,4.87314 52.3785086,4.8731409 52.3785098,4.8730193 52.3785373,4.8730584 52.3785831)))",0
18,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 18 1, 1052EN, Amsterdam",4.87306885,52.37853445,"MULTIPOLYGON (((4.8730584 52.3785831,4.8732298 52.3785424,4.8732167 52.3785231,4.8731896 52.37853,4.8731859 52.3785363,4.873171 52.3785401,4.8731481 52.3785065,4.87314 52.3785086,4.8731409 52.3785098,4.8730193 52.3785373,4.8730584 52.3785831)))",0
17,,3,1052EN,Eerste Kostverlorenkade,Amsterdam,G,1930,"Eerste Kostverlorenkade 17 3, 1052EN, Amsterdam",4.87311229,52.37858857,"MULTIPOLYGON (((4.873221 52.3785994,4.8732001 52.3785687,4.873215 52.3785649,4.873224 52.3785665,4.873243 52.3785616,4.8732298 52.3785424,4.8730584 52.3785831,4.8730975 52.3786289,4.8732218 52.3786006,4.873221 52.3785994)))",1
17,,2,1052EN,Eerste Kostverlorenkade,Amsterdam,D,1923,"Eerste Kostverlorenkade 17 2, 1052EN, Amsterdam",4.87311229,52.37858857,"MULTIPOLYGON (((4.873221 52.3785994,4.8732001 52.3785687,4.873215 52.3785649,4.873224 52.3785665,4.873243 52.3785616,4.8732298 52.3785424,4.8730584 52.3785831,4.8730975 52.3786289,4.8732218 52.3786006,4.873221 52.3785994)))",1
17,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,E,1923,"Eerste Kostverlorenkade 17 1, 1052EN, Amsterdam",4.87311229,52.37858857,"MULTIPOLYGON (((4.873221 52.3785994,4.8732001 52.3785687,4.873215 52.3785649,4.873224 52.3785665,4.873243 52.3785616,4.8732298 52.3785424,4.8730584 52.3785831,4.8730975 52.3786289,4.8732218 52.3786006,4.873221 52.3785994)))",1
17,,H,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 17 H, 1052EN, Amsterdam",4.87311229,52.37858857,"MULTIPOLYGON (((4.873221 52.3785994,4.8732001 52.3785687,4.873215 52.3785649,4.873224 52.3785665,4.873243 52.3785616,4.8732298 52.3785424,4.8730584 52.3785831,4.8730975 52.3786289,4.8732218 52.3786006,4.873221 52.3785994)))",1
16,,2,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 16 2, 1052EN, Amsterdam",4.87314114,52.37863363,"MULTIPOLYGON (((4.8732698 52.378644,4.8733033 52.3786359,4.8732898 52.3786164,4.8732708 52.3786212,4.8732669 52.3786271,4.873252 52.3786309,4.8732291 52.3785973,4.873221 52.3785994,4.8732218 52.3786006,4.8730975 52.3786289,4.8731368 52.3786747,4.873269 52.3786427,4.8732698 52.378644)))",1
16,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,D,1930,"Eerste Kostverlorenkade 16 1, 1052EN, Amsterdam",4.87314114,52.37863363,"MULTIPOLYGON (((4.8732698 52.378644,4.8733033 52.3786359,4.8732898 52.3786164,4.8732708 52.3786212,4.8732669 52.3786271,4.873252 52.3786309,4.8732291 52.3785973,4.873221 52.3785994,4.8732218 52.3786006,4.8730975 52.3786289,4.8731368 52.3786747,4.873269 52.3786427,4.8732698 52.378644)))",1
15,,3,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 15 3, 1052EN, Amsterdam",4.87319925,52.37868781,"MULTIPOLYGON (((4.8731368 52.3786747,4.8731909 52.378738,4.8732893 52.3787126,4.8732901 52.3787139,4.8732976 52.3787121,4.8732944 52.3787071,4.8732832 52.3786895,4.8733318 52.3786778,4.8733033 52.3786359,4.8732698 52.378644,4.873269 52.3786427,4.8731368 52.3786747)))",1
15,,2,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 15 2, 1052EN, Amsterdam",4.87319925,52.37868781,"MULTIPOLYGON (((4.8731368 52.3786747,4.8731909 52.378738,4.8732893 52.3787126,4.8732901 52.3787139,4.8732976 52.3787121,4.8732944 52.3787071,4.8732832 52.3786895,4.8733318 52.3786778,4.8733033 52.3786359,4.8732698 52.378644,4.873269 52.3786427,4.8731368 52.3786747)))",1
15,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 15 1, 1052EN, Amsterdam",4.87319925,52.37868781,"MULTIPOLYGON (((4.8731368 52.3786747,4.8731909 52.378738,4.8732893 52.3787126,4.8732901 52.3787139,4.8732976 52.3787121,4.8732944 52.3787071,4.8732832 52.3786895,4.8733318 52.3786778,4.8733033 52.3786359,4.8732698 52.378644,4.873269 52.3786427,4.8731368 52.3786747)))",1
14,,3,1052EN,Eerste Kostverlorenkade,Amsterdam,E,1923,"Eerste Kostverlorenkade 14 3, 1052EN, Amsterdam",4.87325716,52.37875996,"MULTIPOLYGON (((4.8733487 52.3788094,4.8733031 52.3787382,4.8733052 52.3787378,4.8732902 52.3787143,4.8732894 52.3787131,4.8731909 52.3787385,4.873268 52.3788287,4.8733487 52.3788094)))",1
14,,1,1052EN,Eerste Kostverlorenkade,Amsterdam,C,1923,"Eerste Kostverlorenkade 14 1, 1052EN, Amsterdam",4.87325716,52.37875996,"MULTIPOLYGON (((4.8733487 52.3788094,4.8733031 52.3787382,4.8733052 52.3787378,4.8732902 52.3787143,4.8732894 52.3787131,4.8731909 52.3787385,4.873268 52.3788287,4.8733487 52.3788094)))",1
13,,2,1052EM,Eerste Kostverlorenkade,Amsterdam,C,1922,"Eerste Kostverlorenkade 13 2, 1052EM, Amsterdam",4.87344527,52.37900345,"MULTIPOLYGON (((4.8736159 52.3790246,4.8735625 52.3789507,4.8734174 52.3789852,4.873411 52.378996,4.8734891 52.3790878,4.8736122 52.3790567,4.8735926 52.3790304,4.8736159 52.3790246)))",1
13,,1,1052EM,Eerste Kostverlorenkade,Amsterdam,D,1930,"Eerste Kostverlorenkade 13 1, 1052EM, Amsterdam",4.87344527,52.37900345,"MULTIPOLYGON (((4.8736159 52.3790246,4.8735625 52.3789507,4.8734174 52.3789852,4.873411 52.378996,4.8734891 52.3790878,4.8736122 52.3790567,4.8735926 52.3790304,4.8736159 52.3790246)))",1
12,,2,1052EM,Eerste Kostverlorenkade,Amsterdam,D,1930,"Eerste Kostverlorenkade 12 2, 1052EM, Amsterdam",4.87348880,52.37904857,"MULTIPOLYGON (((4.8736159 52.3790246,4.8735625 52.3789507,4.8734174 52.3789852,4.873411 52.378996,4.8734891 52.3790878,4.8736122 52.3790567,4.8735926 52.3790304,4.8736159 52.3790246)))",1
11,,3,1052EM,Eerste Kostverlorenkade,Amsterdam,C,1922,"Eerste Kostverlorenkade 11 3, 1052EM, Amsterdam",4.87353234,52.37909370,"MULTIPOLYGON (((4.8737713 52.3791348,4.8737475 52.3791048,4.8736813 52.3791198,4.8736437 52.3790684,4.8736376 52.3790705,4.8736294 52.3790591,4.8736122 52.3790567,4.8734891 52.3790878,4.8735814 52.3791962,4.8737206 52.3791508,4.8737713 52.3791348)))",1
10,,2,1052EM,Eerste Kostverlorenkade,Amsterdam,D,1922,"Eerste Kostverlorenkade 10 2, 1052EM, Amsterdam",4.87359046,52.37914788,"MULTIPOLYGON (((4.8737713 52.3791348,4.8737475 52.3791048,4.8736813 52.3791198,4.8736437 52.3790684,4.8736376 52.3790705,4.8736294 52.3790591,4.8736122 52.3790567,4.8734891 52.3790878,4.8735814 52.3791962,4.8737206 52.3791508,4.8737713 52.3791348)))",1
10,,1,1052EM,Eerste Kostverlorenkade,Amsterdam,B,1922,"Eerste Kostverlorenkade 10 1, 1052EM, Amsterdam",4.87359046,52.37914788,"MULTIPOLYGON (((4.8737713 52.3791348,4.8737475 52.3791048,4.8736813 52.3791198,4.8736437 52.3790684,4.8736376 52.3790705,4.8736294 52.3790591,4.8736122 52.3790567,4.8734891 52.3790878,4.8735814 52.3791962,4.8737206 52.3791508,4.8737713 52.3791348)))",1
180,E,,1091HK,Eerste Oosterparkstraat,Amsterdam,A,1988,"Eerste Oosterparkstraat 180 E, 1091HK, Amsterdam",4.91518000,52.35733704,"MULTIPOLYGON (((4.9156172 52.3573744,4.9150897 52.3572419,4.9150264 52.3573365,4.9151136 52.3573584,4.9151123 52.3573609,4.915112 52.3573622,4.9151122 52.3573649,4.9151132 52.3573674,4.9151151 52.3573698,4.9151178 52.3573718,4.9151212 52.3573735,4.9151231 52.3573741,4.9151292 52.3573752,4.9151335 52.3573753,4.9151378 52.3573748,4.9151417 52.3573737,4.9151452 52.3573722,4.915148 52.3573702,4.9151501 52.3573679,4.915168 52.3573721,4.9153276 52.3574122,4.9153269 52.3574134,4.9153261 52.357416,4.9153263 52.3574186,4.9153274 52.3574211,4.9153294 52.3574234,4.9153321 52.3574254,4.9153373 52.3574276,4.9153434 52.3574287,4.9153456 52.3574288,4.9153519 52.3574282,4.9153557 52.3574271,4.9153591 52.3574256,4.9153619 52.3574236,4.915364 52.3574213,4.9155392 52.3574653,4.9155377 52.3574692,4.9155379 52.3574718,4.915539 52.3574744,4.9155398 52.3574756,4.9155422 52.3574778,4.9155453 52.3574796,4.915549 52.357481,4.9155551 52.3574821,4.9155595 52.3574821,4.9155657 52.3574811,4.915571 52.3574789,4.9155738 52.3574769,4.9155759 52.3574745,4.9155936 52.357479,4.9155932 52.3574797,4.9156247 52.3574875,4.915624 52.3574886,4.9156238 52.3574896,4.9156244 52.3574904,4.9156256 52.357491,4.9156271 52.3574911,4.9156285 52.3574907,4.9156294 52.35749,4.9156301 52.3574889,4.9156766 52.3575006,4.9156755 52.3575014,4.9156753 52.3575024,4.9156766 52.3575038,4.9156781 52.3575041,4.9156798 52.357504,4.9156811 52.3575034,4.9156815 52.3575029,4.9156817 52.3575019,4.9156811 52.357501,4.9156798 52.3575003,4.9156781 52.3575002,4.9157048 52.3574605,4.915712 52.3574623,4.9157151 52.3574578,4.9157008 52.3574542,4.9157347 52.3574039,4.915749 52.3574075,4.9157837 52.3573558,4.9156524 52.3573221,4.9156172 52.3573744)))",0
180,F,,1091HK,Eerste Oosterparkstraat,Amsterdam,A,1988,"Eerste Oosterparkstraat 180 F, 1091HK, Amsterdam",4.91518010,52.35732805,"MULTIPOLYGON (((4.9156172 52.3573744,4.9150897 52.3572419,4.9150264 52.3573365,4.9151136 52.3573584,4.9151123 52.3573609,4.915112 52.3573622,4.9151122 52.3573649,4.9151132 52.3573674,4.9151151 52.3573698,4.9151178 52.3573718,4.9151212 52.3573735,4.9151231 52.3573741,4.9151292 52.3573752,4.9151335 52.3573753,4.9151378 52.3573748,4.9151417 52.3573737,4.9151452 52.3573722,4.915148 52.3573702,4.9151501 52.3573679,4.915168 52.3573721,4.9153276 52.3574122,4.9153269 52.3574134,4.9153261 52.357416,4.9153263 52.3574186,4.9153274 52.3574211,4.9153294 52.3574234,4.9153321 52.3574254,4.9153373 52.3574276,4.9153434 52.3574287,4.9153456 52.3574288,4.9153519 52.3574282,4.9153557 52.3574271,4.9153591 52.3574256,4.9153619 52.3574236,4.915364 52.3574213,4.9155392 52.3574653,4.9155377 52.3574692,4.9155379 52.3574718,4.915539 52.3574744,4.9155398 52.3574756,4.9155422 52.3574778,4.9155453 52.3574796,4.915549 52.357481,4.9155551 52.3574821,4.9155595 52.3574821,4.9155657 52.3574811,4.915571 52.3574789,4.9155738 52.3574769,4.9155759 52.3574745,4.9155936 52.357479,4.9155932 52.3574797,4.9156247 52.3574875,4.915624 52.3574886,4.9156238 52.3574896,4.9156244 52.3574904,4.9156256 52.357491,4.9156271 52.3574911,4.9156285 52.3574907,4.9156294 52.35749,4.9156301 52.3574889,4.9156766 52.3575006,4.9156755 52.3575014,4.9156753 52.3575024,4.9156766 52.3575038,4.9156781 52.3575041,4.9156798 52.357504,4.9156811 52.3575034,4.9156815 52.3575029,4.9156817 52.3575019,4.9156811 52.357501,4.9156798 52.3575003,4.9156781 52.3575002,4.9157048 52.3574605,4.915712 52.3574623,4.9157151 52.3574578,4.9157008 52.3574542,4.9157347 52.3574039,4.915749 52.3574075,4.9157837 52.3573558,4.9156524 52.3573221,4.9156172 52.3573744)))",0
180,H,,1091HK,Eerste Oosterparkstraat,Amsterdam,A,1988,"Eerste Oosterparkstraat 180 H, 1091HK, Amsterdam",4.91516552,52.35731900,"MULTIPOLYGON (((4.9156172 52.3573744,4.9150897 52.3572419,4.9150264 52.3573365,4.9151136 52.3573584,4.9151123 52.3573609,4.915112 52.3573622,4.9151122 52.3573649,4.9151132 52.3573674,4.9151151 52.3573698,4.9151178 52.3573718,4.9151212 52.3573735,4.9151231 52.3573741,4.9151292 52.3573752,4.9151335 52.3573753,4.9151378 52.3573748,4.9151417 52.3573737,4.9151452 52.3573722,4.915148 52.3573702,4.9151501 52.3573679,4.915168 52.3573721,4.9153276 52.3574122,4.9153269 52.3574134,4.9153261 52.357416,4.9153263 52.3574186,4.9153274 52.3574211,4.9153294 52.3574234,4.9153321 52.3574254,4.9153373 52.3574276,4.9153434 52.3574287,4.9153456 52.3574288,4.9153519 52.3574282,4.9153557 52.3574271,4.9153591 52.3574256,4.9153619 52.3574236,4.915364 52.3574213,4.9155392 52.3574653,4.9155377 52.3574692,4.9155379 52.3574718,4.915539 52.3574744,4.9155398 52.3574756,4.9155422 52.3574778,4.9155453 52.3574796,4.915549 52.357481,4.9155551 52.3574821,4.9155595 52.3574821,4.9155657 52.3574811,4.915571 52.3574789,4.9155738 52.3574769,4.9155759 52.3574745,4.9155936 52.357479,4.9155932 52.3574797,4.9156247 52.3574875,4.915624 52.3574886,4.9156238 52.3574896,4.9156244 52.3574904,4.9156256 52.357491,4.9156271 52.3574911,4.9156285 52.3574907,4.9156294 52.35749,4.9156301 52.3574889,4.9156766 52.3575006,4.9156755 52.3575014,4.9156753 52.3575024,4.9156766 52.3575038,4.9156781 52.3575041,4.9156798 52.357504,4.9156811 52.3575034,4.9156815 52.3575029,4.9156817 52.3575019,4.9156811 52.357501,4.9156798 52.3575003,4.9156781 52.3575002,4.9157048 52.3574605,4.915712 52.3574623,4.9157151 52.3574578,4.9157008 52.3574542,4.9157347 52.3574039,4.915749 52.3574075,4.9157837 52.3573558,4.9156524 52.3573221,4.9156172 52.3573744)))",0
180,K,,1091HK,Eerste Oosterparkstraat,Amsterdam,A,1988,"Eerste Oosterparkstraat 180 K, 1091HK, Amsterdam",4.91515084,52.35731894,"MULTIPOLYGON (((4.9156172 52.3573744,4.9150897 52.3572419,4.9150264 52.3573365,4.9151136 52.3573584,4.9151123 52.3573609,4.915112 52.3573622,4.9151122 52.3573649,4.9151132 52.3573674,4.9151151 52.3573698,4.9151178 52.3573718,4.9151212 52.3573735,4.9151231 52.3573741,4.9151292 52.3573752,4.9151335 52.3573753,4.9151378 52.3573748,4.9151417 52.3573737,4.9151452 52.3573722,4.915148 52.3573702,4.9151501 52.3573679,4.915168 52.3573721,4.9153276 52.3574122,4.9153269 52.3574134,4.9153261 52.357416,4.9153263 52.3574186,4.9153274 52.3574211,4.9153294 52.3574234,4.9153321 52.3574254,4.9153373 52.3574276,4.9153434 52.3574287,4.9153456 52.3574288,4.9153519 52.3574282,4.9153557 52.3574271,4.9153591 52.3574256,4.9153619 52.3574236,4.915364 52.3574213,4.9155392 52.3574653,4.9155377 52.3574692,4.9155379 52.3574718,4.915539 52.3574744,4.9155398 52.3574756,4.9155422 52.3574778,4.9155453 52.3574796,4.915549 52.357481,4.9155551 52.3574821,4.9155595 52.3574821,4.9155657 52.3574811,4.915571 52.3574789,4.9155738 52.3574769,4.9155759 52.3574745,4.9155936 52.357479,4.9155932 52.3574797,4.9156247 52.3574875,4.915624 52.3574886,4.9156238 52.3574896,4.9156244 52.3574904,4.9156256 52.357491,4.9156271 52.3574911,4.9156285 52.3574907,4.9156294 52.35749,4.9156301 52.3574889,4.9156766 52.3575006,4.9156755 52.3575014,4.9156753 52.3575024,4.9156766 52.3575038,4.9156781 52.3575041,4.9156798 52.357504,4.9156811 52.3575034,4.9156815 52.3575029,4.9156817 52.3575019,4.9156811 52.357501,4.9156798 52.3575003,4.9156781 52.3575002,4.9157048 52.3574605,4.915712 52.3574623,4.9157151 52.3574578,4.9157008 52.3574542,4.9157347 52.3574039,4.915749 52.3574075,4.9157837 52.3573558,4.9156524 52.3573221,4.9156172 52.3573744)))",0
9,C,,1016XD,Eerste Passeerdersdwarsstraat,Amsterdam,B,1985,"Eerste Passeerdersdwarsstraat 9 C, 1016XD, Amsterdam",4.88109220,52.36783768,"MULTIPOLYGON (((4.8810422 52.3680053,4.8811048 52.3679328,4.8811021 52.3679319,4.8810967 52.3679217,4.8811425 52.3678686,4.8811686 52.3678769,4.8811732 52.3678716,4.8812755 52.3677525,4.8811626 52.3677162,4.8807817 52.368157,4.880895 52.3681937,4.8809842 52.3680903,4.8809919 52.3680814,4.8809658 52.3680731,4.8810224 52.3680077,4.8810394 52.3680045,4.8810422 52.3680053)))",0
11,C,,1016XD,Eerste Passeerdersdwarsstraat,Amsterdam,B,1985,"Eerste Passeerdersdwarsstraat 11 C, 1016XD, Amsterdam",4.88113707,52.36776597,"MULTIPOLYGON (((4.8810422 52.3680053,4.8811048 52.3679328,4.8811021 52.3679319,4.8810967 52.3679217,4.8811425 52.3678686,4.8811686 52.3678769,4.8811732 52.3678716,4.8812755 52.3677525,4.8811626 52.3677162,4.8807817 52.368157,4.880895 52.3681937,4.8809842 52.3680903,4.8809919 52.3680814,4.8809658 52.3680731,4.8810224 52.3680077,4.8810394 52.3680045,4.8810422 52.3680053)))",0
8,,2,1075TX,Eerste Schinkelstraat,Amsterdam,C,1884,"Eerste Schinkelstraat 8 2, 1075TX, Amsterdam",4.85474031,52.35406072,,0
8,,3,1075TX,Eerste Schinkelstraat,Amsterdam,B,1884,"Eerste Schinkelstraat 8 3, 1075TX, Amsterdam",4.85474031,52.35406072,,0
2,,H,1075TS,Tweede Schinkelstraat,Amsterdam,C,1905,"Tweede Schinkelstraat 2 H, 1075TS, Amsterdam",4.85524441,52.35364056,"MULTIPOLYGON (((4.8552961 52.3536729,4.8553283 52.3536161,4.8552098 52.3535865,4.8551365 52.3536948,4.8550729 52.3537887,4.8551703 52.3538188,4.8552087 52.3538285,4.8552281 52.3537938,4.8552391 52.3537749,4.8552961 52.3536729)))",1
9,,2,1075TV,Eerste Schinkelstraat,Amsterdam,D,1930,"Eerste Schinkelstraat 9 2, 1075TV, Amsterdam",4.85503504,52.35396318,"MULTIPOLYGON (((4.8550597 52.3539905,4.8551149 52.3539116,4.8550879 52.3539044,4.8551039 52.3538816,4.8550692 52.3538725,4.8549979 52.3539743,4.8550597 52.3539905)))",1
10,,1,1075TX,Eerste Schinkelstraat,Amsterdam,B,2022,"Eerste Schinkelstraat 10 1, 1075TX, Amsterdam",4.85465246,52.35404235,"MULTIPOLYGON (((4.8546593 52.3541079,4.8547212 52.3540192,4.8546425 52.3539987,4.8545802 52.3540874,4.8546593 52.3541079)))",0
10,,2,1075TX,Eerste Schinkelstraat,Amsterdam,C,1884,"Eerste Schinkelstraat 10 2, 1075TX, Amsterdam",4.85465246,52.35404235,"MULTIPOLYGON (((4.8546593 52.3541079,4.8547212 52.3540192,4.8546425 52.3539987,4.8545802 52.3540874,4.8546593 52.3541079)))",0
11,,1,1075TV,Eerste Schinkelstraat,Amsterdam,B,2010,"Eerste Schinkelstraat 11 1, 1075TV, Amsterdam",4.85497655,52.35394494,"MULTIPOLYGON (((4.8549979 52.3539743,4.8550692 52.3538725,4.8550348 52.3538634,4.8550181 52.3538867,4.8549887 52.3538789,4.8549336 52.3539574,4.8549979 52.3539743)))",0
11,,2,1075TV,Eerste Schinkelstraat,Amsterdam,A,2010,"Eerste Schinkelstraat 11 2, 1075TV, Amsterdam",4.85497655,52.35394494,"MULTIPOLYGON (((4.8549979 52.3539743,4.8550692 52.3538725,4.8550348 52.3538634,4.8550181 52.3538867,4.8549887 52.3538789,4.8549336 52.3539574,4.8549979 52.3539743)))",0
12,,H,1075TX,Eerste Schinkelstraat,Amsterdam,C,1884,"Eerste Schinkelstraat 12 H, 1075TX, Amsterdam",4.85457929,52.35402404,"MULTIPOLYGON (((4.8545802 52.3540874,4.8546425 52.3539987,4.8545574 52.3539765,4.8545538 52.3539819,4.8545061 52.3540494,4.8544952 52.3540654,4.8545802 52.3540874)))",0
12,,1,1075TX,Eerste Schinkelstraat,Amsterdam,E,1930,"Eerste Schinkelstraat 12 1, 1075TX, Amsterdam",4.85457929,52.35402404,"MULTIPOLYGON (((4.8545802 52.3540874,4.8546425 52.3539987,4.8545574 52.3539765,4.8545538 52.3539819,4.8545061 52.3540494,4.8544952 52.3540654,4.8545802 52.3540874)))",0
12,,2,1075TX,Eerste Schinkelstraat,Amsterdam,E,1984,"Eerste Schinkelstraat 12 2, 1075TX, Amsterdam",4.85457929,52.35402404,"MULTIPOLYGON (((4.8545802 52.3540874,4.8546425 52.3539987,4.8545574 52.3539765,4.8545538 52.3539819,4.8545061 52.3540494,4.8544952 52.3540654,4.8545802 52.3540874)))",0
12,,3,1075TX,Eerste Schinkelstraat,Amsterdam,C,1884,"Eerste Schinkelstraat 12 3, 1075TX, Amsterdam",4.85457929,52.35402404,"MULTIPOLYGON (((4.8545802 52.3540874,4.8546425 52.3539987,4.8545574 52.3539765,4.8545538 52.3539819,4.8545061 52.3540494,4.8544952 52.3540654,4.8545802 52.3540874)))",0
20,,H,1075TZ,Eerste Schinkelstraat,Amsterdam,A,1898,"Eerste Schinkelstraat 20 H, 1075TZ, Amsterdam",4.85412569,52.35390516,"MULTIPOLYGON (((4.8540933 52.3539952,4.8541728 52.3538769,4.8541131 52.3538614,4.8540486 52.3539574,4.8540788 52.3539652,4.8540634 52.3539875,4.8540933 52.3539952)))",0
23,,1,1075TV,Eerste Schinkelstraat,Amsterdam,D,1930,"Eerste Schinkelstraat 23 1, 1075TV, Amsterdam",4.85446456,52.35379883,"MULTIPOLYGON (((4.8544775 52.3538378,4.8545349 52.3537497,4.8544634 52.3537317,4.8544043 52.3538181,4.8544775 52.3538378)))",0
23,,3,1075TV,Eerste Schinkelstraat,Amsterdam,C,1934,"Eerste Schinkelstraat 23 3, 1075TV, Amsterdam",4.85446456,52.35379883,"MULTIPOLYGON (((4.8544775 52.3538378,4.8545349 52.3537497,4.8544634 52.3537317,4.8544043 52.3538181,4.8544775 52.3538378)))",0
25,,,1075TW,Eerste Schinkelstraat,Amsterdam,A,1984,"Eerste Schinkelstraat 25, 1075TW, Amsterdam",4.85439139,52.35378053,"MULTIPOLYGON (((4.8544043 52.3538181,4.8544634 52.3537317,4.8540337 52.3536233,4.853975 52.3537106,4.8541173 52.3537464,4.8541257 52.3537339,4.8542731 52.353771,4.8542647 52.3537835,4.854404 52.3538186,4.8544043 52.3538181)))",0
27,A,,1075TW,Eerste Schinkelstraat,Amsterdam,A,1984,"Eerste Schinkelstraat 27 A, 1075TW, Amsterdam",4.85431844,52.35374425,"MULTIPOLYGON (((4.8544043 52.3538181,4.8544634 52.3537317,4.8540337 52.3536233,4.853975 52.3537106,4.8541173 52.3537464,4.8541257 52.3537339,4.8542731 52.353771,4.8542647 52.3537835,4.854404 52.3538186,4.8544043 52.3538181)))",0
27,B,,1075TW,Eerste Schinkelstraat,Amsterdam,A,1984,"Eerste Schinkelstraat 27 B, 1075TW, Amsterdam",4.85431844,52.35374425,"MULTIPOLYGON (((4.8544043 52.3538181,4.8544634 52.3537317,4.8540337 52.3536233,4.853975 52.3537106,4.8541173 52.3537464,4.8541257 52.3537339,4.8542731 52.353771,4.8542647 52.3537835,4.854404 52.3538186,4.8544043 52.3538181)))",0
